시도,시군구,읍면동,화재발생(년),화재발생(월),화재발생(일),화재발생(시),화재발생(분),요일,인명피해(명)소계,사망,부상,재산피해소계,화재유형,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,발화관련기기대분류,발화관련기기소분류,장소대분류,장소중분류,장소소분류,차량장소
서울특별시,강동구,길동,2022,8,3,15,48,수,0,0,0,240,기타(쓰레기 화재등),기계적 요인,"오일,연료누설",위험물등,가솔린,산업장비,기타(산업장비),기타,야외,공터,
서울특별시,금천구,시흥동,2022,8,3,17,4,수,0,0,0,4624,"건축,구조물",미상,미상,합성수지,"플라스틱, PVC, 비닐, 장판",,,"의료,복지시설",의료시설,치과병원,
서울특별시,종로구,종로2가,2022,8,3,17,25,수,0,0,0,264,"자동차,철도차량",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,,,"자동차,철도차량",자동차,버스,일반도로
서울특별시,중구,신당동,2022,8,3,18,41,수,0,0,0,30758,"건축,구조물",미상,미상,미상,미상,미상,미상,생활서비스,음식점,일반주점,
서울특별시,중랑구,망우동,2022,8,3,22,5,수,0,0,0,14,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 내부배선",,,주거,공동주택,다세대주택,
서울특별시,구로구,개봉동,2022,8,3,23,58,수,0,0,0,11,"건축,구조물",부주의,담배꽁초,쓰레기류,쓰레기,,,주거,단독주택,다가구주택,
서울특별시,마포구,마포동,2022,8,4,1,5,목,0,0,0,55,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,생활서비스,음식점,한식,
서울특별시,용산구,동빙고동,2022,8,4,2,18,목,0,0,0,73,"건축,구조물",전기적 요인,기타(전기적요인),"전기,전자","전기, 전자기기 케이스",,,주거,단독주택,다가구주택,
서울특별시,동대문구,이문동,2022,8,4,7,36,목,0,0,0,1021,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,주방기기,냉장고,주거,단독주택,다가구주택,
서울특별시,강남구,청담동,2022,8,4,9,45,목,0,0,0,671,"건축,구조물",부주의,가연물 근접방치,"종이,목재,건초등","목재, 합판",,,생활서비스,음식점,한식,
서울특별시,종로구,원남동,2022,8,4,10,14,목,0,0,0,27,"자동차,철도차량",기계적 요인,"과열, 과부하","전기,전자",전자기기 부속품,,,"자동차,철도차량",자동차,오토바이,일반도로
서울특별시,구로구,구로동,2022,8,4,12,16,목,0,0,0,457,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자",전선피복,배선/배선기구,전력공급용 전선,"판매,업무시설",일반업무,오피스텔,
서울특별시,송파구,문정동,2022,8,4,12,36,목,0,0,0,121,"건축,구조물",기타,기타,합성수지,"플라스틱, PVC, 비닐, 장판",,,생활서비스,오락시설,노래연습장,
서울특별시,강북구,번동,2022,8,4,12,58,목,0,0,0,106,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",배선/배선기구,스위치 멀티탭,주거,공동주택,아파트,
서울특별시,강동구,성내동,2022,8,4,17,30,목,0,0,0,70,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,,,생활서비스,일상서비스,기타 일상서비스,
서울특별시,구로구,구로동,2022,8,4,19,21,목,0,0,0,70,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,공동주택,아파트,
서울특별시,관악구,신림동,2022,8,4,19,34,목,0,0,0,1,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,중랑구,신내동,2022,8,4,20,15,목,0,0,0,6,"건축,구조물",기타,기타,식품,음식물,,,주거,공동주택,아파트,
서울특별시,강동구,천호동,2022,8,4,20,24,목,0,0,0,9000,"자동차,철도차량",미상,미상,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)","차량, 선박부품",엔진본체,"자동차,철도차량",자동차,승용자동차,고속도로
서울특별시,중구,신당동,2022,8,4,21,29,목,0,0,0,113,"건축,구조물",부주의,"불씨,불꽃,화원방치",가구,소파,,,"판매,업무시설",판매시설,쇼핑센터,
서울특별시,송파구,가락동,2022,8,4,23,25,목,0,0,0,293,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,"플라스틱, PVC, 비닐, 장판",주방기기,기타(주방기기),"판매,업무시설",판매시설,시장,
서울특별시,서대문구,냉천동,2022,8,5,0,6,금,0,0,0,848,"건축,구조물",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",,,생활서비스,음식점,한식,
서울특별시,영등포구,대림동,2022,8,5,0,18,금,0,0,0,1279,"건축,구조물",부주의,음식물 조리중,식품,튀김유,주방기기,가스렌지,생활서비스,음식점,호프집,
서울특별시,서초구,서초동,2022,8,5,0,34,금,0,0,0,305,"건축,구조물",전기적 요인,절연열화에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",,,"판매,업무시설",일반업무,오피스텔,
서울특별시,금천구,시흥동,2022,8,5,1,38,금,0,0,0,52,"건축,구조물",전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,"조명, 간판",네온사인/간판등,생활서비스,위락시설,유흥주점,
서울특별시,광진구,화양동,2022,8,5,1,52,금,0,0,0,50,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,송파구,잠실동,2022,8,5,9,27,금,0,0,0,172,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",,,주거,공동주택,아파트,
서울특별시,동대문구,전농동,2022,8,5,10,1,금,0,0,0,237,"건축,구조물",전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,공동주택,아파트,
서울특별시,금천구,가산동,2022,8,5,10,41,금,0,0,0,1147,"건축,구조물",기계적 요인,"과열, 과부하","전기,전자","작동장치(모터, 히터, 램프 등)",계절용 기기,에어컨,산업시설,공장시설,그 밖의 공업,
서울특별시,마포구,연남동,2022,8,5,10,44,금,0,0,0,29,"건축,구조물",부주의,음식물 조리중,합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,단독주택,다가구주택,
서울특별시,강남구,삼성동,2022,8,5,10,48,금,0,0,0,3649,"건축,구조물",전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,,,주거,공동주택,주상복합아파트,
서울특별시,종로구,창신동,2022,8,5,12,30,금,0,0,0,15828,"건축,구조물",부주의,"불씨,불꽃,화원방치","침구,직물류",커튼,,,주거,단독주택,다가구주택,
서울특별시,노원구,중계동,2022,8,5,12,33,금,0,0,0,219,"건축,구조물",전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,계절용 기기,열선,기타서비스,기타건축물,기타 건축물,
서울특별시,관악구,신림동,2022,8,5,17,29,금,0,0,0,4,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,다가구주택,
서울특별시,양천구,목동,2022,8,5,17,32,금,0,0,0,29,"건축,구조물",부주의,빨래삶기,"침구,직물류",의류,,,주거,공동주택,아파트,
서울특별시,영등포구,영등포동,2022,8,5,18,1,금,0,0,0,386,"건축,구조물",부주의,음식물 조리중,식품,튀김유,,,주거,공동주택,아파트,
서울특별시,양천구,신정동,2022,8,5,18,9,금,0,0,0,778,"건축,구조물",전기적 요인,트래킹에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판","영상,음향기기","기타(영상,음향기기)",생활서비스,위락시설,단란주점,
서울특별시,종로구,이화동,2022,8,5,19,6,금,0,0,0,1041,"건축,구조물",부주의,"용접, 절단, 연마",합성수지,"플라스틱, PVC, 비닐, 장판",,,산업시설,공장시설,방직공업,
서울특별시,마포구,창전동,2022,8,5,19,53,금,0,0,0,15,"자동차,철도차량",전기적 요인,과부하/과전류,"전기,전자","전기, 전자기기 내부배선",,,"자동차,철도차량",자동차,승용자동차,주차장
서울특별시,동작구,흑석동,2022,8,5,22,6,금,0,0,0,409,"건축,구조물",전기적 요인,미확인단락,"전기,전자",전선피복,계절용 기기,환풍기/송풍기/공조기,주거,공동주택,아파트,
서울특별시,강남구,자곡동,2022,8,5,22,11,금,0,0,0,238,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,,,주거,공동주택,아파트,
서울특별시,중구,장충동2가,2022,8,5,22,37,금,0,0,0,496,"건축,구조물",부주의,음식물 조리중,식품,튀김유,,,생활서비스,음식점,호프집,
서울특별시,동대문구,회기동,2022,8,5,22,39,금,0,0,0,121,"건축,구조물",미상,미상,미상,미상,전기설비,배전반/분전반,교육시설,"연구,학원",연구소,
서울특별시,용산구,동자동,2022,8,6,2,11,토,0,0,0,475,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자","전기, 전자기기 절연유",,,"판매,업무시설",일반업무,일반빌딩,
서울특별시,강남구,도곡동,2022,8,6,4,32,토,0,0,0,876,"건축,구조물",미상,미상,"종이,목재,건초등","기타(종이,목재,건초등)",,,주거,단독주택,단독주택,
서울특별시,광진구,중곡동,2022,8,6,12,6,토,0,0,0,7928,"건축,구조물",전기적 요인,기타(전기적요인),"전기,전자","기타(전기,전자)",기타,기타,주거,공동주택,연립주택,
서울특별시,강남구,신사동,2022,8,6,16,18,토,0,0,0,1102,"건축,구조물",전기적 요인,미확인단락,"전기,전자",전선피복,,,생활서비스,음식점,횟집,
서울특별시,송파구,마천동,2022,8,6,16,31,토,0,0,0,6,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",,,주거,공동주택,아파트,
서울특별시,서초구,서초동,2022,8,6,16,39,토,0,0,0,57,"건축,구조물",전기적 요인,절연열화에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,공동주택,아파트,
서울특별시,강북구,미아동,2022,8,6,17,27,토,0,0,0,44,"자동차,철도차량",부주의,담배꽁초,"종이,목재,건초등",종이,,,"자동차,철도차량",자동차,화물자동차,일반도로
서울특별시,강남구,일원동,2022,8,6,19,28,토,0,0,0,80,"건축,구조물",부주의,음식물 조리중,기타,기타,주방기기,가스렌지,주거,공동주택,아파트,
서울특별시,강북구,미아동,2022,8,6,19,49,토,0,0,0,137,"건축,구조물",미상,미상,"종이,목재,건초등","목재, 합판",,,"판매,업무시설",판매시설,상가빌딩,
서울특별시,동대문구,제기동,2022,8,7,0,4,일,0,0,0,80,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,,,주거,단독주택,다가구주택,
서울특별시,관악구,신림동,2022,8,7,3,40,일,0,0,0,1980,"건축,구조물",전기적 요인,접촉불량에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,단독주택,다중주택,
서울특별시,종로구,명륜4가,2022,8,7,11,3,일,0,0,0,280,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,생활서비스,음식점,기타 음식점,
서울특별시,금천구,가산동,2022,8,7,12,28,일,0,0,0,3,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",배선/배선기구,콘센트,주거,공동주택,아파트,
서울특별시,용산구,한강로3가,2022,8,7,14,55,일,0,0,0,110,"자동차,철도차량",전기적 요인,기타(전기적요인),"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)",,,"자동차,철도차량",철도차량,전동차,기타 도로
서울특별시,강서구,내발산동,2022,8,7,19,59,일,0,0,0,79,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,공동주택,아파트,
서울특별시,서대문구,대현동,2022,8,7,21,0,일,0,0,0,46,"건축,구조물",전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",,,"판매,업무시설",판매시설,기타 판매시설,
서울특별시,강서구,화곡동,2022,8,8,9,40,월,0,0,0,148,"건축,구조물",전기적 요인,미확인단락,"전기,전자",전선피복,계절용 기기,에어컨,생활서비스,일상서비스,사진관,
서울특별시,마포구,서교동,2022,8,8,10,18,월,0,0,0,134,"건축,구조물",전기적 요인,미확인단락,"전기,전자","전기, 전자기기 내부배선",계절용 기기,전기히터/스토브,"판매,업무시설",판매시설,상가빌딩,
서울특별시,용산구,문배동,2022,8,8,12,0,월,0,0,0,99,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,,,주거,공동주택,기타 공동주택,
서울특별시,성동구,송정동,2022,8,8,12,26,월,0,0,0,330,"자동차,철도차량",미상,미상,"전기,전자","전기, 전자기기 내부배선",,,"자동차,철도차량",자동차,오토바이,기타 도로
서울특별시,은평구,증산동,2022,8,8,13,59,월,0,0,0,440,"자동차,철도차량",미상,미상,"자동차,철도차량,선박,항공기",부품,,,"자동차,철도차량",자동차,오토바이,일반도로
서울특별시,강북구,미아동,2022,8,8,14,0,월,0,0,0,33,"건축,구조물",부주의,"용접, 절단, 연마","종이,목재,건초등",종이,,,"판매,업무시설",판매시설,상가빌딩,
서울특별시,금천구,시흥동,2022,8,8,14,30,월,1,1,0,25727,"건축,구조물",부주의,유류 취급중,위험물등,기타 제4류 위험물,,,주거,공동주택,다세대주택,
서울특별시,동작구,상도1동,2022,8,8,14,37,월,0,0,0,17,"건축,구조물",전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",배선/배선기구,콘센트,주거,공동주택,아파트,
서울특별시,송파구,풍납동,2022,8,8,15,45,월,0,0,0,55,"자동차,철도차량",전기적 요인,절연열화에 의한 단락,"자동차,철도차량,선박,항공기",전기배선,,,"자동차,철도차량",자동차,오토바이,주차장
서울특별시,양천구,신월동,2022,8,8,16,15,월,0,0,0,25,"건축,구조물",전기적 요인,절연열화에 의한 단락,합성수지,아크릴수지,,,주거,공동주택,다세대주택,
서울특별시,강남구,신사동,2022,8,8,17,55,월,0,0,0,100,"건축,구조물",전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,배선/배선기구,옥내배선용 전선,"의료,복지시설",의료시설,치과병원,
서울특별시,종로구,명륜1가,2022,8,8,19,4,월,0,0,0,22,"건축,구조물",전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,,,생활서비스,일상서비스,부동산 중개업소,
서울특별시,노원구,공릉동,2022,8,8,19,29,월,0,0,0,210,"건축,구조물",전기적 요인,기타(전기적요인),합성수지,"플라스틱, PVC, 비닐, 장판",,,"판매,업무시설",일반업무,일반빌딩,
서울특별시,영등포구,신길동,2022,8,8,22,5,월,0,0,0,10556,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자","전기, 전자기기 내부배선",전기설비,배전반/분전반,"의료,복지시설",의료시설,한의원,
서울특별시,광진구,자양동,2022,8,8,22,29,월,0,0,0,5190,"건축,구조물",전기적 요인,"누전,지락","전기,전자","기타(전기,전자)",,,주거,공동주택,연립주택,
